;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
4424,0.0126,-0.257363,2.95508
4425,0.01261,-0.254189,2.95508
4426,0.01262,-0.252601,2.95349
4427,0.01263,-0.249427,2.95191
4428,0.01264,-0.246253,2.95191
4429,0.01265,-0.243079,2.94873
4430,0.01266,-0.239905,2.94873
4431,0.01267,-0.236731,2.94873
4432,0.01268,-0.236731,2.94714
4433,0.01269,-0.23197,2.94714
4434,0.0127,-0.230383,2.94556
4435,0.01271,-0.227209,2.94556
4436,0.01272,-0.222448,2.94238
4437,0.01273,-0.219273,2.94238
4438,0.01274,-0.219273,2.94238
4439,0.01275,-0.214512,2.93921
4440,0.01276,-0.212925,2.93762
4441,0.01277,-0.209751,2.93762
4442,0.01278,-0.208164,2.93445
4443,0.01279,-0.20499,2.93445
4444,0.0128,-0.200229,2.93286
4445,0.01281,-0.200229,2.93286
4446,0.01282,-0.195468,2.93127
4447,0.01283,-0.193881,2.9281
4448,0.01284,-0.190707,2.9281
4449,0.01285,-0.187533,2.92651
4450,0.01286,-0.185946,2.92493
4451,0.01287,-0.182771,2.92334
4452,0.01288,-0.181184,2.92175
4453,0.01289,-0.176423,2.92017
4454,0.0129,-0.173249,2.92017
4455,0.01291,-0.171662,2.9154
4456,0.01292,-0.168488,2.91223
4457,0.01293,-0.166901,2.91223
4458,0.01294,-0.163727,2.90747
4459,0.01295,-0.160553,2.90747
4460,0.01296,-0.158966,2.90271
4461,0.01297,-0.154205,2.89953
4462,0.01298,-0.15103,2.89636
4463,0.01299,-0.15103,2.8916
4464,0.013,-0.146269,2.88842
4465,0.01301,-0.143095,2.88525
4466,0.01302,-0.143095,2.8789
4467,0.01303,-0.138334,2.87414
4468,0.01304,-0.13516,2.86779
4469,0.01305,-0.131986,2.86144
4470,0.01306,-0.128812,2.8551
4471,0.01307,-0.127225,2.84716
4472,0.01308,-0.124051,2.83764
4473,0.01309,-0.122464,2.8297
4474,0.0131,-0.11929,2.81859
4475,0.01311,-0.116115,2.80748
4476,0.01312,-0.114528,2.79638
4477,0.01313,-0.109767,2.78368
4478,0.01314,-0.10818,2.76622
4479,0.01315,-0.105006,2.75194
4480,0.01316,-0.101832,2.73607
4481,0.01317,-0.100245,2.71385
4482,0.01318,-0.0970709,2.69322
4483,0.01319,-0.0938968,2.66941
4484,0.0132,-0.0923098,2.64402
4485,0.01321,-0.0875486,2.61387
4486,0.01322,-0.0843745,2.58212
4487,0.01323,-0.0827875,2.5488
4488,0.01324,-0.0796134,2.51071
4489,0.01325,-0.0764393,2.46944
4490,0.01326,-0.0748523,2.42501
4491,0.01327,-0.0716782,2.37581
4492,0.01328,-0.0700911,2.32185
4493,0.01329,-0.066917,2.26472
4494,0.0133,-0.0637429,2.20282
4495,0.01331,-0.0605689,2.13616
4496,0.01332,-0.0589818,2.05999
4497,0.01333,-0.0558077,1.98222
4498,0.01334,-0.0526336,1.90128
4499,0.01335,-0.0510466,1.80765
4500,0.01336,-0.0478725,1.70766
4501,0.01337,-0.0446984,1.60609
4502,0.01338,-0.0399373,1.495
4503,0.01339,-0.0383502,1.38232
4504,0.0134,-0.0351761,1.26329
4505,0.01341,-0.0335891,1.13791
4506,0.01342,-0.030415,1.00301
4507,0.01343,-0.0272409,0.869701
4508,0.01344,-0.0256538,0.730041
4509,0.01345,-0.0193056,0.582446
4510,0.01346,-0.0193056,0.436438
4511,0.01347,-0.0161316,0.287255
4512,0.01348,-0.0129575,0.131725
4513,0.01349,-0.00978337,-0.0174575
4514,0.0135,-0.00978337,-0.171401
4515,0.01351,-0.00660928,-0.320583
4516,0.01352,-0.00184814,-0.471353
4517,0.01353,-0.00184814,-0.617361
4518,0.01354,0.00132596,-0.760195
4519,0.01355,0.00608709,-0.899855
4520,0.01356,0.00767414,-1.03634
4521,0.01357,0.0124353,-1.16807
4522,0.01358,0.0124353,-1.29186
4523,0.01359,0.0156094,-1.41247
4524,0.0136,0.0187835,-1.52515
4525,0.01361,0.0203705,-1.63624
4526,0.01362,0.0267187,-1.7394
4527,0.01363,0.0267187,-1.83621
4528,0.01364,0.0298928,-1.92509
4529,0.01365,0.0330669,-2.0092
4530,0.01366,0.0346539,-2.08855
4531,0.01367,0.0394151,-2.15838
4532,0.01368,0.0394151,-2.22663
4533,0.01369,0.0425892,-2.28852
4534,0.0137,0.0457633,-2.34407
4535,0.01371,0.0505244,-2.39644
4536,0.01372,0.0536985,-2.44564
4537,0.01373,0.0568726,-2.49008
4538,0.01374,0.0568726,-2.53134
4539,0.01375,0.0616337,-2.56784
4540,0.01376,0.0616337,-2.60276
4541,0.01377,0.0648078,-2.6345
4542,0.01378,0.0679819,-2.66148
4543,0.01379,0.072743,-2.68687
4544,0.0138,0.0759171,-2.71226
4545,0.01381,0.0759171,-2.73131
4546,0.01382,0.0790912,-2.75194
4547,0.01383,0.0822653,-2.7694
4548,0.01384,0.0854394,-2.78527
4549,0.01385,0.0886135,-2.79796
4550,0.01386,0.0917876,-2.81383
4551,0.01387,0.0917876,-2.82336
4552,0.01388,0.0981358,-2.83605
4553,0.01389,0.0981358,-2.84557
4554,0.0139,0.102897,-2.85668
4555,0.01391,0.102897,-2.86303
4556,0.01392,0.107658,-2.87097
4557,0.01393,0.109245,-2.8789
4558,0.01394,0.112419,-2.88208
4559,0.01395,0.11718,-2.88842
4560,0.01396,0.120354,-2.89319
4561,0.01397,0.120354,-2.90112
4562,0.01398,0.125116,-2.90271
4563,0.01399,0.126703,-2.90906
4564,0.014,0.129877,-2.91064
4565,0.01401,0.133051,-2.91382
4566,0.01402,0.133051,-2.91699
4567,0.01403,0.137812,-2.92334
4568,0.01404,0.140986,-2.92334
4569,0.01405,0.14416,-2.9281
4570,0.01406,0.147334,-2.9281
4571,0.01407,0.150508,-2.93127
4572,0.01408,0.150508,-2.93445
4573,0.01409,0.155269,-2.93445
4574,0.0141,0.158444,-2.93604
4575,0.01411,0.158444,-2.93762
4576,0.01412,0.164792,-2.93921
4577,0.01413,0.167966,-2.9408
4578,0.01414,0.167966,-2.94397
4579,0.01415,0.172727,-2.94397
4580,0.01416,0.172727,-2.94714
4581,0.01417,0.177488,-2.94873
4582,0.01418,0.177488,-2.94873
4583,0.01419,0.182249,-2.94873
4584,0.0142,0.18701,-2.95191
4585,0.01421,0.18701,-2.95191
4586,0.01422,0.191772,-2.95349
4587,0.01423,0.193359,-2.95508
4588,0.01424,0.196533,-2.95667
4589,0.01425,0.19812,-2.95667
4590,0.01426,0.201294,-2.95667
4591,0.01427,0.204468,-2.95984
4592,0.01428,0.209229,-2.95984
4593,0.01429,0.209229,-2.95984
4594,0.0143,0.21399,-2.96143
4595,0.01431,0.217164,-2.96143
4596,0.01432,0.218751,-2.96143
4597,0.01433,0.220338,-2.9646
4598,0.01434,0.223512,-2.9646
4599,0.01435,0.226687,-2.96778
4600,0.01436,0.228274,-2.96778
4601,0.01437,0.233035,-2.96778
4602,0.01438,0.236209,-2.97095
4603,0.01439,0.237796,-2.97095
4604,0.0144,0.24097,-2.97254
4605,0.01441,0.244144,-2.97254
4606,0.01442,0.245731,-2.97412
4607,0.01443,0.248905,-2.97412
4608,0.01444,0.253666,-2.97571
4609,0.01445,0.255253,-2.97571
4610,0.01446,0.258427,-2.9773
4611,0.01447,0.260015,-2.9773
4612,0.01448,0.263189,-2.97889
4613,0.01449,0.266363,-2.97889
4614,0.0145,0.26795,-2.98047
4615,0.01451,0.271124,-2.98047
4616,0.01452,0.272711,-2.98206
4617,0.01453,0.277472,-2.98365
4618,0.01454,0.280646,-2.98365
4619,0.01455,0.282233,-2.98523
4620,0.01456,0.285407,-2.98523
4621,0.01457,0.288581,-2.98682
4622,0.01458,0.290168,-2.98682
4623,0.01459,0.293342,-2.99
4624,0.0146,0.29493,-2.99
4625,0.01461,0.299691,-2.99158
4626,0.01462,0.302865,-2.99158
4627,0.01463,0.304452,-2.99317
4628,0.01464,0.307626,-2.99476
4629,0.01465,0.309213,-2.99476
4630,0.01466,0.312387,-2.99634
4631,0.01467,0.315561,-2.99634
4632,0.01468,0.317148,-2.99793
4633,0.01469,0.323496,-2.99793
4634,0.0147,0.323496,-2.99952
4635,0.01471,0.32667,-2.99952
4636,0.01472,0.329845,-3.0011
4637,0.01473,0.331432,-3.0011
4638,0.01474,0.329845,-3.0011
4639,0.01475,0.329845,-3.0011
4640,0.01476,0.325083,-2.99952
4641,0.01477,0.323496,-2.99952
4642,0.01478,0.318735,-2.99793
4643,0.01479,0.315561,-2.99793
4644,0.0148,0.315561,-2.99634
4645,0.01481,0.3108,-2.99634
4646,0.01482,0.309213,-2.99476
4647,0.01483,0.306039,-2.99476
4648,0.01484,0.302865,-2.99317
4649,0.01485,0.301278,-2.99158
4650,0.01486,0.296517,-2.99158
4651,0.01487,0.29493,-2.99
4652,0.01488,0.291755,-2.99
4653,0.01489,0.290168,-2.98682
4654,0.0149,0.286994,-2.98682
4655,0.01491,0.28382,-2.98523
4656,0.01492,0.282233,-2.98523
4657,0.01493,0.279059,-2.98365
4658,0.01494,0.274298,-2.98365
4659,0.01495,0.272711,-2.98206
4660,0.01496,0.269537,-2.98047
4661,0.01497,0.26795,-2.98047
4662,0.01498,0.264776,-2.97889
4663,0.01499,0.263189,-2.97889
4664,0.015,0.260015,-2.9773
4665,0.01501,0.25684,-2.9773
4666,0.01502,0.255253,-2.97571
4667,0.01503,0.250492,-2.97571
4668,0.01504,0.247318,-2.97412
4669,0.01505,0.245731,-2.97412
4670,0.01506,0.242557,-2.97254
4671,0.01507,0.239383,-2.97254
4672,0.01508,0.237796,-2.96936
4673,0.01509,0.234622,-2.96936
4674,0.0151,0.233035,-2.96936
4675,0.01511,0.228274,-2.96778
4676,0.01512,0.225099,-2.96778
4677,0.01513,0.223512,-2.9646
4678,0.01514,0.220338,-2.9646
4679,0.01515,0.217164,-2.96143
4680,0.01516,0.215577,-2.96143
4681,0.01517,0.210816,-2.96143
4682,0.01518,0.210816,-2.95984
4683,0.01519,0.206055,-2.95984
4684,0.0152,0.201294,-2.95667
4685,0.01521,0.201294,-2.95667
4686,0.01522,0.196533,-2.95667
4687,0.01523,0.196533,-2.95508
4688,0.01524,0.191772,-2.95508
4689,0.01525,0.191772,-2.95349
4690,0.01526,0.188597,-2.95032
4691,0.01527,0.185423,-2.95032
4692,0.01528,0.180662,-2.95032
4693,0.01529,0.179075,-2.94873
4694,0.0153,0.174314,-2.94873
4695,0.01531,0.174314,-2.94714
4696,0.01532,0.17114,-2.94556
4697,0.01533,0.167966,-2.94397
4698,0.01534,0.164792,-2.9408
4699,0.01535,0.164792,-2.93921
4700,0.01536,0.160031,-2.93604
4701,0.01537,0.156856,-2.93762
4702,0.01538,0.153682,-2.93445
4703,0.01539,0.152095,-2.93127
4704,0.0154,0.148921,-2.92969
4705,0.01541,0.14416,-2.92969
4706,0.01542,0.14416,-2.92651
4707,0.01543,0.140986,-2.92334
4708,0.01544,0.136225,-2.92175
4709,0.01545,0.134638,-2.91699
4710,0.01546,0.129877,-2.91382
4711,0.01547,0.129877,-2.91064
4712,0.01548,0.126703,-2.90906
4713,0.01549,0.123529,-2.90271
4714,0.0155,0.120354,-2.89953
4715,0.01551,0.11718,-2.89477
4716,0.01552,0.11718,-2.88842
4717,0.01553,0.112419,-2.88366
4718,0.01554,0.107658,-2.87732
4719,0.01555,0.107658,-2.86938
4720,0.01556,0.102897,-2.86303
4721,0.01557,0.102897,-2.85351
4722,0.01558,0.0997228,-2.84399
4723,0.01559,0.0965487,-2.83446
4724,0.0156,0.0949617,-2.82336
4725,0.01561,0.0902006,-2.81066
4726,0.01562,0.0870265,-2.79638
4727,0.01563,0.0838524,-2.78368
4728,0.01564,0.0838524,-2.76622
4729,0.01565,0.0790912,-2.75035
4730,0.01566,0.0775042,-2.72972
4731,0.01567,0.0743301,-2.70909
4732,0.01568,0.0695689,-2.68528
4733,0.01569,0.0679819,-2.6583
4734,0.0157,0.0648078,-2.63132
4735,0.01571,0.0616337,-2.59958
4736,0.01572,0.0600467,-2.56467
4737,0.01573,0.0568726,-2.52499
4738,0.01574,0.0552855,-2.48531
4739,0.01575,0.0521114,-2.44088
4740,0.01576,0.0489373,-2.39327
4741,0.01577,0.0457633,-2.33613
4742,0.01578,0.0425892,-2.28217
4743,0.01579,0.0394151,-2.21869
4744,0.0158,0.037828,-2.15203
4745,0.01581,0.0346539,-2.07744
4746,0.01582,0.0314798,-2.00127
4747,0.01583,0.0298928,-1.91398
4748,0.01584,0.0267187,-1.8251
4749,0.01585,0.0219576,-1.72988
4750,0.01586,0.0203705,-1.62514
4751,0.01587,0.0171964,-1.51404
4752,0.01588,0.0171964,-1.39977
4753,0.01589,0.0124353,-1.27916
4754,0.0159,0.00926119,-1.15378
4755,0.01591,0.00926119,-1.02523
4756,0.01592,0.00450005,-0.887159
4757,0.01593,0.00132596,-0.749086
4758,0.01594,-0.00184814,-0.604665
4759,0.01595,-0.00343518,-0.458656
4760,0.01596,-0.00660928,-0.307887
4761,0.01597,-0.00978337,-0.153943
4762,0.01598,-0.00978337,0
4763,0.01599,-0.0145445,0.152356
4764,0.016,-0.0177186,0.303126
4765,0.01601,-0.0177186,0.452308
4766,0.01602,-0.0240668,0.598316
4767,0.01603,-0.0256538,0.745912
4768,0.01604,-0.0288279,0.883985
4769,0.01605,-0.032002,1.02206
4770,0.01606,-0.032002,1.14743
4771,0.01607,-0.0367632,1.27599
4772,0.01608,-0.0383502,1.39501
4773,0.01609,-0.0415243,1.50928
4774,0.0161,-0.0446984,1.6172
4775,0.01611,-0.0478725,1.72195
4776,0.01612,-0.0510466,1.82034
4777,0.01613,-0.0542207,1.90763
4778,0.01614,-0.0558077,1.99333
4779,0.01615,-0.0589818,2.06951
4780,0.01616,-0.0621559,2.1441
4781,0.01617,-0.0621559,2.20917
4782,0.01618,-0.066917,2.27265
4783,0.01619,-0.0700911,2.32978
4784,0.0162,-0.0732652,2.38057
4785,0.01621,-0.0748523,2.42818
4786,0.01622,-0.0780264,2.47421
4787,0.01623,-0.0812005,2.51547
4788,0.01624,-0.0827875,2.55356
4789,0.01625,-0.0859616,2.5853
4790,0.01626,-0.0875486,2.61863
4791,0.01627,-0.0923098,2.64878
4792,0.01628,-0.0954839,2.67259
4793,0.01629,-0.098658,2.69639
4794,0.0163,-0.100245,2.71702
4795,0.01631,-0.103419,2.73765
4796,0.01632,-0.105006,2.75353
4797,0.01633,-0.10818,2.7694
4798,0.01634,-0.109767,2.78368
4799,0.01635,-0.114528,2.79796
4800,0.01636,-0.117703,2.80907
4801,0.01637,-0.11929,2.82018
4802,0.01638,-0.122464,2.83129
4803,0.01639,-0.124051,2.83923
4804,0.0164,-0.127225,2.84716
4805,0.01641,-0.130399,2.85668
4806,0.01642,-0.131986,2.86303
4807,0.01643,-0.136747,2.86779
4808,0.01644,-0.139921,2.87573
4809,0.01645,-0.141508,2.88049
4810,0.01646,-0.146269,2.88525
4811,0.01647,-0.146269,2.88842
4812,0.01648,-0.149443,2.8916
4813,0.01649,-0.152618,2.89636
4814,0.0165,-0.157379,2.89953
4815,0.01651,-0.158966,2.90271
4816,0.01652,-0.163727,2.90747
4817,0.01653,-0.163727,2.90747
4818,0.01654,-0.168488,2.91064
4819,0.01655,-0.168488,2.9154
4820,0.01656,-0.171662,2.9154
4821,0.01657,-0.176423,2.91699
4822,0.01658,-0.176423,2.92017
4823,0.01659,-0.181184,2.92175
4824,0.0166,-0.184358,2.92493
4825,0.01661,-0.185946,2.92651
4826,0.01662,-0.18912,2.9281
4827,0.01663,-0.190707,2.92969
4828,0.01664,-0.193881,2.93127
4829,0.01665,-0.197055,2.93127
4830,0.01666,-0.198642,2.93127
4831,0.01667,-0.20499,2.93445
4832,0.01668,-0.20499,2.93604
4833,0.01669,-0.208164,2.93604
4834,0.0167,-0.211338,2.93604
4835,0.01671,-0.212925,2.93921
4836,0.01672,-0.216099,2.93921
4837,0.01673,-0.217686,2.93921
4838,0.01674,-0.220861,2.94397
4839,0.01675,-0.225622,2.94397
4840,0.01676,-0.227209,2.94556
4841,0.01677,-0.230383,2.94556
4842,0.01678,-0.233557,2.94714
4843,0.01679,-0.236731,2.94714
4844,0.0168,-0.238318,2.94873
4845,0.01681,-0.241492,2.95032
4846,0.01682,-0.243079,2.95032
4847,0.01683,-0.246253,2.95191
4848,0.01684,-0.251014,2.95191
4849,0.01685,-0.252601,2.95191
4850,0.01686,-0.255776,2.95508
4851,0.01687,-0.25895,2.95508
4852,0.01688,-0.262124,2.95667
4853,0.01689,-0.262124,2.95667
4854,0.0169,-0.265298,2.95825
4855,0.01691,-0.268472,2.95825
4856,0.01692,-0.273233,2.95984
4857,0.01693,-0.27482,2.95984
4858,0.01694,-0.277994,2.96143
4859,0.01695,-0.281168,2.96143
4860,0.01696,-0.284342,2.96302
4861,0.01697,-0.284342,2.96302
4862,0.01698,-0.287516,2.96619
4863,0.01699,-0.290691,2.96619
4864,0.017,-0.295452,2.96619
4865,0.01701,-0.298626,2.96936
4866,0.01702,-0.298626,2.96936
4867,0.01703,-0.303387,2.97095
4868,0.01704,-0.303387,2.97095
4869,0.01705,-0.308148,2.97254
4870,0.01706,-0.311322,2.97254
4871,0.01707,-0.312909,2.97412
4872,0.01708,-0.31767,2.97412
4873,0.01709,-0.319257,2.97571
4874,0.0171,-0.322432,2.97571
4875,0.01711,-0.324019,2.9773
4876,0.01712,-0.327193,2.97889
4877,0.01713,-0.32878,2.98047
4878,0.01714,-0.331954,2.98047
4879,0.01715,-0.335128,2.98047
4880,0.01716,-0.339889,2.98206
4881,0.01717,-0.343063,2.98206
4882,0.01718,-0.34465,2.98365
4883,0.01719,-0.347824,2.98523
4884,0.0172,-0.350998,2.98523
4885,0.01721,-0.350998,2.98841
4886,0.01722,-0.355759,2.98841
4887,0.01723,-0.355759,2.98841
4888,0.01724,-0.355759,2.98841
4889,0.01725,-0.354172,2.98841
4890,0.01726,-0.352585,2.98523
4891,0.01727,-0.347824,2.98523
4892,0.01728,-0.347824,2.98365
4893,0.01729,-0.34465,2.98206
4894,0.0173,-0.341476,2.98206
4895,0.01731,-0.335128,2.98206
4896,0.01732,-0.335128,2.98047
4897,0.01733,-0.331954,2.98047
4898,0.01734,-0.32878,2.97889
4899,0.01735,-0.327193,2.9773
4900,0.01736,-0.322432,2.9773
4901,0.01737,-0.322432,2.97571
4902,0.01738,-0.319257,2.97571
4903,0.01739,-0.312909,2.97412
4904,0.0174,-0.312909,2.97412
4905,0.01741,-0.308148,2.97254
4906,0.01742,-0.308148,2.97095
4907,0.01743,-0.304974,2.97095
4908,0.01744,-0.300213,2.97095
4909,0.01745,-0.300213,2.96936
4910,0.01746,-0.297039,2.96936
4911,0.01747,-0.293865,2.96936
4912,0.01748,-0.287516,2.96619
4913,0.01749,-0.287516,2.96619
4914,0.0175,-0.285929,2.96619
4915,0.01751,-0.281168,2.96302
4916,0.01752,-0.281168,2.96302
4917,0.01753,-0.277994,2.95984
4918,0.01754,-0.27482,2.95984
4919,0.01755,-0.271646,2.95984
4920,0.01756,-0.268472,2.95825
4921,0.01757,-0.265298,2.95825
4922,0.01758,-0.262124,2.95667
4923,0.01759,-0.25895,2.95667
4924,0.0176,-0.25895,2.95508
4925,0.01761,-0.255776,2.95508
4926,0.01762,-0.252601,2.95349
4927,0.01763,-0.249427,2.95191
4928,0.01764,-0.246253,2.95191
4929,0.01765,-0.243079,2.94873
4930,0.01766,-0.239905,2.94873
4931,0.01767,-0.236731,2.94873
4932,0.01768,-0.236731,2.94714
4933,0.01769,-0.23197,2.94714
4934,0.0177,-0.228796,2.94556
4935,0.01771,-0.228796,2.94556
4936,0.01772,-0.222448,2.94397
4937,0.01773,-0.219273,2.94397
4938,0.01774,-0.219273,2.93921
4939,0.01775,-0.214512,2.93921
4940,0.01776,-0.214512,2.93921
4941,0.01777,-0.209751,2.93604
4942,0.01778,-0.208164,2.93604
4943,0.01779,-0.20499,2.93445
4944,0.0178,-0.200229,2.93445
4945,0.01781,-0.200229,2.93286
4946,0.01782,-0.195468,2.93127
4947,0.01783,-0.195468,2.92969
4948,0.01784,-0.190707,2.92651
4949,0.01785,-0.18912,2.92651
4950,0.01786,-0.185946,2.92493
4951,0.01787,-0.182771,2.92334
4952,0.01788,-0.182771,2.92175
4953,0.01789,-0.176423,2.92017
4954,0.0179,-0.173249,2.92017
4955,0.01791,-0.171662,2.9154
4956,0.01792,-0.168488,2.91223
4957,0.01793,-0.165314,2.91223
4958,0.01794,-0.165314,2.90747
4959,0.01795,-0.160553,2.90747
4960,0.01796,-0.160553,2.90271
4961,0.01797,-0.154205,2.89953
4962,0.01798,-0.152618,2.89636
4963,0.01799,-0.149443,2.8916
4964,0.018,-0.146269,2.89001
4965,0.01801,-0.143095,2.88366
4966,0.01802,-0.139921,2.88049
4967,0.01803,-0.139921,2.87573
4968,0.01804,-0.13516,2.86621
4969,0.01805,-0.131986,2.86303
4970,0.01806,-0.128812,2.8551
4971,0.01807,-0.127225,2.84716
4972,0.01808,-0.124051,2.83764
4973,0.01809,-0.122464,2.8297
4974,0.0181,-0.11929,2.82018
4975,0.01811,-0.116115,2.80907
4976,0.01812,-0.114528,2.79479
4977,0.01813,-0.109767,2.78209
4978,0.01814,-0.10818,2.76781
4979,0.01815,-0.105006,2.75194
4980,0.01816,-0.101832,2.73607
4981,0.01817,-0.100245,2.71544
4982,0.01818,-0.0970709,2.69322
4983,0.01819,-0.0938968,2.66782
4984,0.0182,-0.0923098,2.64561
4985,0.01821,-0.0875486,2.61228
4986,0.01822,-0.0843745,2.58371
4987,0.01823,-0.0827875,2.5488
4988,0.01824,-0.0796134,2.51071
4989,0.01825,-0.0780264,2.46944
4990,0.01826,-0.0748523,2.42342
4991,0.01827,-0.0716782,2.37581
4992,0.01828,-0.0700911,2.32185
4993,0.01829,-0.066917,2.26472
4994,0.0183,-0.0637429,2.20441
4995,0.01831,-0.0605689,2.13616
4996,0.01832,-0.0573948,2.05999
4997,0.01833,-0.0558077,1.98222
4998,0.01834,-0.0526336,1.90128
4999,0.01835,-0.0510466,1.80765
5000,0.01836,-0.0478725,1.70925
5001,0.01837,-0.0446984,1.60609
5002,0.01838,-0.0399373,1.495
5003,0.01839,-0.0383502,1.38232
5004,0.0184,-0.0335891,1.2617
5005,0.01841,-0.0335891,1.13633
5006,0.01842,-0.030415,1.0046
5007,0.01843,-0.0272409,0.869701
5008,0.01844,-0.0256538,0.728454
5009,0.01845,-0.0193056,0.584033
5010,0.01846,-0.0193056,0.434851
5011,0.01847,-0.0161316,0.287255
5012,0.01848,-0.0129575,0.134899
5013,0.01849,-0.00978337,-0.0190446
5014,0.0185,-0.00978337,-0.169814
5015,0.01851,-0.00660928,-0.323757
5016,0.01852,-0.00343518,-0.471353
5017,0.01853,-0.000261091,-0.617361
5018,0.01854,0.00132596,-0.760195
5019,0.01855,0.00608709,-0.903029
5020,0.01856,0.00767414,-1.03634
5021,0.01857,0.0124353,-1.16648
5022,0.01858,0.0124353,-1.29344
5023,0.01859,0.0171964,-1.41247
5024,0.0186,0.0171964,-1.52515
5025,0.01861,0.0203705,-1.63624
5026,0.01862,0.0235446,-1.7394
5027,0.01863,0.0283057,-1.83621
5028,0.01864,0.0298928,-1.92509
5029,0.01865,0.0330669,-2.00761
5030,0.01866,0.0346539,-2.08855
5031,0.01867,0.0394151,-2.15997
5032,0.01868,0.0394151,-2.22663
5033,0.01869,0.0425892,-2.28852
5034,0.0187,0.0489373,-2.34407
5035,0.01871,0.0489373,-2.39803
5036,0.01872,0.0521114,-2.44564
5037,0.01873,0.0568726,-2.49008
5038,0.01874,0.0568726,-2.53134
5039,0.01875,0.0600467,-2.56784
5040,0.01876,0.0632208,-2.60276
5041,0.01877,0.0663949,-2.6345
5042,0.01878,0.0679819,-2.66148
5043,0.01879,0.072743,-2.68687
5044,0.0188,0.0743301,-2.71226
5045,0.01881,0.0775042,-2.73131
5046,0.01882,0.0806783,-2.75194
5047,0.01883,0.0838524,-2.7694
5048,0.01884,0.0838524,-2.78527
5049,0.01885,0.0886135,-2.79796
5050,0.01886,0.0917876,-2.81225
5051,0.01887,0.0917876,-2.82494
5052,0.01888,0.0981358,-2.83605
5053,0.01889,0.10131,-2.84557
5054,0.0189,0.102897,-2.85668
5055,0.01891,0.102897,-2.86303
5056,0.01892,0.107658,-2.87097
5057,0.01893,0.110832,-2.8789
5058,0.01894,0.114006,-2.88208
5059,0.01895,0.114006,-2.89001
5060,0.01896,0.118767,-2.89477
5061,0.01897,0.121941,-2.89953
5062,0.01898,0.125116,-2.90429
5063,0.01899,0.12829,-2.90747
5064,0.019,0.12829,-2.91064
5065,0.01901,0.133051,-2.91382
5066,0.01902,0.133051,-2.91699
5067,0.01903,0.137812,-2.92175
5068,0.01904,0.140986,-2.92334
5069,0.01905,0.14416,-2.9281
5070,0.01906,0.147334,-2.9281
5071,0.01907,0.150508,-2.93127
5072,0.01908,0.150508,-2.93445
5073,0.01909,0.155269,-2.93445
5074,0.0191,0.158444,-2.93604
5075,0.01911,0.158444,-2.93762
5076,0.01912,0.164792,-2.93921
5077,0.01913,0.167966,-2.9408
5078,0.01914,0.167966,-2.94397
5079,0.01915,0.172727,-2.94397
5080,0.01916,0.172727,-2.94714
5081,0.01917,0.177488,-2.94873
5082,0.01918,0.179075,-2.94873
5083,0.01919,0.182249,-2.94873
5084,0.0192,0.18701,-2.95191
5085,0.01921,0.188597,-2.95191
5086,0.01922,0.191772,-2.95349
5087,0.01923,0.193359,-2.95508
5088,0.01924,0.196533,-2.95667
5089,0.01925,0.19812,-2.95667
5090,0.01926,0.201294,-2.95667
5091,0.01927,0.204468,-2.95984
5092,0.01928,0.209229,-2.95984
5093,0.01929,0.210816,-2.95984
5094,0.0193,0.21399,-2.96143
5095,0.01931,0.215577,-2.96143
5096,0.01932,0.218751,-2.96143
5097,0.01933,0.221925,-2.9646
5098,0.01934,0.223512,-2.9646
5099,0.01935,0.226687,-2.96778
5100,0.01936,0.228274,-2.96778
5101,0.01937,0.233035,-2.96778
5102,0.01938,0.236209,-2.97095
5103,0.01939,0.237796,-2.97095
5104,0.0194,0.24097,-2.97254
5105,0.01941,0.244144,-2.97254
5106,0.01942,0.247318,-2.97254
5107,0.01943,0.248905,-2.97412
5108,0.01944,0.253666,-2.97571
5109,0.01945,0.255253,-2.97571
5110,0.01946,0.258427,-2.9773
5111,0.01947,0.260015,-2.9773
5112,0.01948,0.263189,-2.97889
5113,0.01949,0.266363,-2.97889
5114,0.0195,0.26795,-2.98047
5115,0.01951,0.271124,-2.98206
5116,0.01952,0.272711,-2.98206
5117,0.01953,0.277472,-2.98365
5118,0.01954,0.280646,-2.98365
5119,0.01955,0.28382,-2.98523
5120,0.01956,0.285407,-2.98682
5121,0.01957,0.288581,-2.98682
5122,0.01958,0.290168,-2.99
5123,0.01959,0.293342,-2.99
5124,0.0196,0.29493,-2.99158
5125,0.01961,0.299691,-2.99158
5126,0.01962,0.301278,-2.99317
5127,0.01963,0.304452,-2.99317
5128,0.01964,0.307626,-2.99476
5129,0.01965,0.309213,-2.99476
5130,0.01966,0.313974,-2.99793
5131,0.01967,0.313974,-2.99793
5132,0.01968,0.317148,-2.99793
5133,0.01969,0.323496,-2.99793
5134,0.0197,0.323496,-2.99952
5135,0.01971,0.32667,-2.99952
5136,0.01972,0.329845,-3.0011
5137,0.01973,0.331432,-3.0011
5138,0.01974,0.329845,-3.0011
5139,0.01975,0.329845,-3.0011
5140,0.01976,0.325083,-2.99952
5141,0.01977,0.323496,-2.99952
5142,0.01978,0.318735,-2.99793
5143,0.01979,0.317148,-2.99793
