;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
705,-0.02459,0.0567626,-2.87871
706,-0.02458,0.0583497,-2.87871
707,-0.02457,0.0599367,-2.89541
708,-0.02456,0.0599367,-2.89541
709,-0.02455,0.0631108,-2.89541
710,-0.02454,0.0646979,-2.89541
711,-0.02453,0.0646979,-2.89541
712,-0.02452,0.0646979,-2.91212
713,-0.02451,0.067872,-2.91212
714,-0.0245,0.067872,-2.91212
715,-0.02449,0.069459,-2.91212
716,-0.02448,0.0726331,-2.91212
717,-0.02447,0.0742201,-2.91212
718,-0.02446,0.0742201,-2.91212
719,-0.02445,0.0773942,-2.91212
720,-0.02444,0.0773942,-2.91212
721,-0.02443,0.0805683,-2.91212
722,-0.02442,0.0805683,-2.91212
723,-0.02441,0.0805683,-2.91212
724,-0.0244,0.0837424,-2.91212
725,-0.02439,0.0853295,-2.91212
726,-0.02438,0.0869165,-2.91212
727,-0.02437,0.0869165,-2.91212
728,-0.02436,0.0885036,-2.94552
729,-0.02435,0.0885036,-2.92882
730,-0.02434,0.0916777,-2.92882
731,-0.02433,0.0948517,-2.92882
732,-0.02432,0.0964388,-2.92882
733,-0.02431,0.0980258,-2.92882
734,-0.0243,0.0996129,-2.91212
735,-0.02429,0.0996129,-2.94552
736,-0.02428,0.0996129,-2.92882
737,-0.02427,0.102787,-2.92882
738,-0.02426,0.104374,-2.92882
739,-0.02425,0.105961,-2.92882
740,-0.02424,0.105961,-2.92882
741,-0.02423,0.105961,-2.92882
742,-0.02422,0.109135,-2.94552
743,-0.02421,0.110722,-2.91212
744,-0.0242,0.112309,-2.92882
745,-0.02419,0.112309,-2.91212
746,-0.02418,0.113896,-2.94552
747,-0.02417,0.113896,-2.92882
748,-0.02416,0.118657,-2.92882
749,-0.02415,0.120244,-2.92882
750,-0.02414,0.121832,-2.92882
751,-0.02413,0.121832,-2.92882
752,-0.02412,0.123419,-2.91212
753,-0.02411,0.125006,-2.94552
754,-0.0241,0.126593,-2.92882
755,-0.02409,0.126593,-2.92882
756,-0.02408,0.12818,-2.92882
757,-0.02407,0.129767,-2.92882
758,-0.02406,0.131354,-2.92882
759,-0.02405,0.131354,-2.92882
760,-0.02404,0.132941,-2.92882
761,-0.02403,0.134528,-2.92882
762,-0.02402,0.136115,-2.92882
763,-0.02401,0.137702,-2.92882
764,-0.024,0.137702,-2.92882
765,-0.02399,0.140876,-2.92882
766,-0.02398,0.142463,-2.92882
767,-0.02397,0.145637,-2.92882
768,-0.02396,0.145637,-2.92882
769,-0.02395,0.145637,-2.92882
770,-0.02394,0.147224,-2.92882
771,-0.02393,0.148811,-2.92882
772,-0.02392,0.151985,-2.92882
773,-0.02391,0.151985,-2.92882
774,-0.0239,0.153572,-2.92882
775,-0.02389,0.153572,-2.94552
776,-0.02388,0.15516,-2.91212
777,-0.02387,0.156747,-2.92882
778,-0.02386,0.158334,-2.92882
779,-0.02385,0.159921,-2.92882
780,-0.02384,0.159921,-2.92882
781,-0.02383,0.163095,-2.92882
782,-0.02382,0.166269,-2.92882
783,-0.02381,0.166269,-2.92882
784,-0.0238,0.166269,-2.92882
785,-0.02379,0.167856,-2.92882
786,-0.02378,0.166269,-2.92882
787,-0.02377,0.164682,-2.92882
788,-0.02376,0.164682,-2.92882
789,-0.02375,0.164682,-2.92882
790,-0.02374,0.159921,-2.92882
791,-0.02373,0.158334,-2.92882
792,-0.02372,0.158334,-2.92882
793,-0.02371,0.156747,-2.92882
794,-0.0237,0.15516,-2.92882
795,-0.02369,0.153572,-2.92882
796,-0.02368,0.153572,-2.92882
797,-0.02367,0.153572,-2.92882
798,-0.02366,0.150398,-2.92882
799,-0.02365,0.148811,-2.92882
800,-0.02364,0.147224,-2.92882
801,-0.02363,0.147224,-2.92882
802,-0.02362,0.147224,-2.92882
803,-0.02361,0.14405,-2.92882
804,-0.0236,0.142463,-2.92882
805,-0.02359,0.140876,-2.92882
806,-0.02358,0.140876,-2.92882
807,-0.02357,0.137702,-2.92882
808,-0.02356,0.136115,-2.92882
809,-0.02355,0.136115,-2.92882
810,-0.02354,0.132941,-2.92882
811,-0.02353,0.131354,-2.92882
812,-0.02352,0.131354,-2.92882
813,-0.02351,0.129767,-2.92882
814,-0.0235,0.12818,-2.92882
815,-0.02349,0.126593,-2.92882
816,-0.02348,0.126593,-2.92882
817,-0.02347,0.125006,-2.92882
818,-0.02346,0.123419,-2.92882
819,-0.02345,0.121832,-2.92882
820,-0.02344,0.120244,-2.92882
821,-0.02343,0.120244,-2.92882
822,-0.02342,0.118657,-2.92882
823,-0.02341,0.113896,-2.92882
824,-0.0234,0.113896,-2.92882
825,-0.02339,0.113896,-2.92882
826,-0.02338,0.112309,-2.92882
827,-0.02337,0.110722,-2.92882
828,-0.02336,0.107548,-2.92882
829,-0.02335,0.109135,-2.92882
830,-0.02334,0.105961,-2.92882
831,-0.02333,0.102787,-2.92882
832,-0.02332,0.102787,-2.92882
833,-0.02331,0.102787,-2.92882
834,-0.0233,0.1012,-2.92882
835,-0.02329,0.0996129,-2.94552
836,-0.02328,0.0996129,-2.91212
837,-0.02327,0.0980258,-2.91212
838,-0.02326,0.0964388,-2.92882
839,-0.02325,0.0916777,-2.94552
840,-0.02324,0.0916777,-2.89541
841,-0.02323,0.0916777,-2.92882
842,-0.02322,0.0900906,-2.91212
843,-0.02321,0.0885036,-2.91212
844,-0.0232,0.0869165,-2.91212
845,-0.02319,0.0869165,-2.91212
846,-0.02318,0.0853295,-2.91212
847,-0.02317,0.0853295,-2.91212
848,-0.02316,0.0821554,-2.91212
849,-0.02315,0.0837424,-2.91212
850,-0.02314,0.0837424,-2.91212
851,-0.02313,0.0837424,-2.91212
852,-0.02312,0.0805683,-2.91212
853,-0.02311,0.0821554,-2.91212
854,-0.0231,0.0805683,-2.91212
855,-0.02309,0.0789813,-2.91212
856,-0.02308,0.0773942,-2.89541
857,-0.02307,0.0758072,-2.92882
858,-0.02306,0.0758072,-2.89541
859,-0.02305,0.0742201,-2.89541
860,-0.02304,0.0726331,-2.89541
861,-0.02303,0.069459,-2.89541
862,-0.02302,0.0662849,-2.91212
863,-0.02301,0.067872,-2.87871
864,-0.023,0.0646979,-2.87871
865,-0.02299,0.0631108,-2.89541
866,-0.02298,0.0599367,-2.87871
867,-0.02297,0.0583497,-2.86201
868,-0.02296,0.0583497,-2.87871
869,-0.02295,0.0567626,-2.8453
870,-0.02294,0.0535885,-2.8453
871,-0.02293,0.0535885,-2.8453
872,-0.02292,0.0520015,-2.8286
873,-0.02291,0.0504144,-2.8286
874,-0.0229,0.0472404,-2.79519
875,-0.02289,0.0456533,-2.79519
876,-0.02288,0.0440663,-2.79519
877,-0.02287,0.0440663,-2.74508
878,-0.02286,0.0440663,-2.74508
879,-0.02285,0.0408922,-2.69497
880,-0.02284,0.0408922,-2.67827
881,-0.02283,0.0377181,-2.64486
882,-0.02282,0.036131,-2.64486
883,-0.02281,0.036131,-2.61145
884,-0.0228,0.0329569,-2.54464
885,-0.02279,0.0313699,-2.52793
886,-0.02278,0.0266088,-2.49452
887,-0.02277,0.0266088,-2.42771
888,-0.02276,0.0218476,-2.3776
889,-0.02275,0.0202606,-2.32749
890,-0.02274,0.0186735,-2.27738
891,-0.02273,0.0170865,-2.19386
892,-0.02272,0.0154994,-2.12704
893,-0.02271,0.0139124,-2.06023
894,-0.0227,0.0139124,-1.96001
895,-0.02269,0.00915124,-1.89319
896,-0.02268,0.00915124,-1.79297
897,-0.02267,0.00756419,-1.67604
898,-0.02266,0.00597715,-1.57582
899,-0.02265,0.0043901,-1.45889
900,-0.02264,0.00121601,-1.34197
901,-0.02263,-0.00195808,-1.22504
902,-0.02262,-0.00195808,-1.10812
903,-0.02261,-0.00671922,-0.957782
904,-0.0226,-0.00513218,-0.824152
905,-0.02259,-0.00830627,-0.673819
906,-0.02258,-0.00989331,-0.540189
907,-0.02257,-0.0114804,-0.389855
908,-0.02256,-0.0130674,-0.239522
909,-0.02255,-0.0130674,-0.0891884
910,-0.02254,-0.0130674,0.0945525
911,-0.02253,-0.0178285,0.244886
912,-0.02252,-0.0178285,0.378516
913,-0.02251,-0.0210026,0.528849
914,-0.0225,-0.0225897,0.662479
915,-0.02249,-0.0225897,0.812813
916,-0.02248,-0.0257638,0.963146
917,-0.02247,-0.0257638,1.08007
918,-0.02246,-0.0257638,1.2137
919,-0.02245,-0.0289379,1.31392
920,-0.02244,-0.0289379,1.46426
921,-0.02243,-0.0305249,1.54778
922,-0.02242,-0.0305249,1.648
923,-0.02241,-0.0352861,1.76492
924,-0.0224,-0.033699,1.84844
925,-0.02239,-0.0368731,1.93196
926,-0.02238,-0.0352861,2.01548
927,-0.02237,-0.0384602,2.0823
928,-0.02236,-0.0368731,2.18252
929,-0.02235,-0.0400472,2.23263
930,-0.02234,-0.0400472,2.28274
931,-0.02233,-0.0400472,2.31615
932,-0.02232,-0.0416342,2.38296
933,-0.02231,-0.0463954,2.41637
934,-0.0223,-0.0448083,2.48318
935,-0.02229,-0.0479824,2.51659
936,-0.02228,-0.0495695,2.55
937,-0.02227,-0.0479824,2.55
938,-0.02226,-0.0511565,2.60011
939,-0.02225,-0.0527436,2.61681
940,-0.02224,-0.0527436,2.66693
941,-0.02223,-0.0527436,2.70033
942,-0.02222,-0.0527436,2.73374
943,-0.02221,-0.0543306,2.71704
944,-0.0222,-0.0559177,2.73374
945,-0.02219,-0.0590918,2.73374
946,-0.02218,-0.0606788,2.76715
947,-0.02217,-0.0622658,2.76715
948,-0.02216,-0.0622658,2.76715
949,-0.02215,-0.0622658,2.80056
950,-0.02214,-0.067027,2.80056
951,-0.02213,-0.067027,2.80056
952,-0.02212,-0.068614,2.80056
953,-0.02211,-0.0702011,2.80056
954,-0.0221,-0.0702011,2.81726
955,-0.02209,-0.0733752,2.81726
956,-0.02208,-0.0749622,2.83396
957,-0.02207,-0.0749622,2.83396
958,-0.02206,-0.0765493,2.83396
959,-0.02205,-0.0781363,2.83396
960,-0.02204,-0.0797234,2.83396
961,-0.02203,-0.0813104,2.83396
962,-0.02202,-0.0813104,2.83396
963,-0.02201,-0.0844845,2.83396
964,-0.022,-0.0860715,2.86737
965,-0.02199,-0.0844845,2.85067
966,-0.02198,-0.0892456,2.85067
967,-0.02197,-0.0892456,2.85067
968,-0.02196,-0.0940068,2.85067
969,-0.02195,-0.0940068,2.85067
970,-0.02194,-0.0955938,2.85067
971,-0.02193,-0.0955938,2.85067
972,-0.02192,-0.0971809,2.85067
973,-0.02191,-0.0987679,2.85067
974,-0.0219,-0.100355,2.85067
975,-0.02189,-0.101942,2.85067
976,-0.02188,-0.103529,2.85067
977,-0.02187,-0.103529,2.85067
978,-0.02186,-0.105116,2.85067
979,-0.02185,-0.105116,2.85067
980,-0.02184,-0.10829,2.85067
981,-0.02183,-0.10829,2.85067
982,-0.02182,-0.111464,2.85067
983,-0.02181,-0.113051,2.85067
984,-0.0218,-0.113051,2.86737
985,-0.02179,-0.116225,2.86737
986,-0.02178,-0.116225,2.86737
987,-0.02177,-0.1194,2.85067
988,-0.02176,-0.117812,2.85067
989,-0.02175,-0.120987,2.85067
990,-0.02174,-0.122574,2.85067
991,-0.02173,-0.124161,2.86737
992,-0.02172,-0.122574,2.85067
993,-0.02171,-0.125748,2.86737
994,-0.0217,-0.127335,2.86737
995,-0.02169,-0.128922,2.86737
996,-0.02168,-0.128922,2.86737
997,-0.02167,-0.130509,2.86737
998,-0.02166,-0.132096,2.85067
999,-0.02165,-0.13527,2.88407
1000,-0.02164,-0.13527,2.86737
1001,-0.02163,-0.136857,2.86737
1002,-0.02162,-0.140031,2.85067
1003,-0.02161,-0.140031,2.88407
1004,-0.0216,-0.140031,2.86737
1005,-0.02159,-0.143205,2.86737
1006,-0.02158,-0.144792,2.88407
1007,-0.02157,-0.146379,2.85067
1008,-0.02156,-0.146379,2.88407
1009,-0.02155,-0.146379,2.86737
1010,-0.02154,-0.149553,2.85067
1011,-0.02153,-0.15114,2.86737
1012,-0.02152,-0.152727,2.85067
1013,-0.02151,-0.152727,2.85067
1014,-0.0215,-0.152727,2.86737
1015,-0.02149,-0.157489,2.88407
1016,-0.02148,-0.159076,2.85067
1017,-0.02147,-0.160663,2.85067
1018,-0.02146,-0.159076,2.88407
1019,-0.02145,-0.16225,2.86737
1020,-0.02144,-0.163837,2.88407
1021,-0.02143,-0.165424,2.85067
1022,-0.02142,-0.165424,2.86737
1023,-0.02141,-0.167011,2.86737
1024,-0.0214,-0.168598,2.86737
1025,-0.02139,-0.170185,2.86737
1026,-0.02138,-0.170185,2.86737
1027,-0.02137,-0.173359,2.86737
1028,-0.02136,-0.173359,2.85067
1029,-0.02135,-0.174946,2.88407
1030,-0.02134,-0.176533,2.88407
1031,-0.02133,-0.179707,2.85067
1032,-0.02132,-0.179707,2.86737
1033,-0.02131,-0.179707,2.86737
1034,-0.0213,-0.182881,2.86737
1035,-0.02129,-0.182881,2.86737
1036,-0.02128,-0.179707,2.86737
1037,-0.02127,-0.182881,2.86737
1038,-0.02126,-0.179707,2.86737
1039,-0.02125,-0.176533,2.86737
1040,-0.02124,-0.176533,2.86737
1041,-0.02123,-0.174946,2.86737
1042,-0.02122,-0.171772,2.86737
1043,-0.02121,-0.171772,2.86737
1044,-0.0212,-0.171772,2.86737
1045,-0.02119,-0.170185,2.86737
1046,-0.02118,-0.167011,2.86737
1047,-0.02117,-0.167011,2.86737
1048,-0.02116,-0.165424,2.86737
1049,-0.02115,-0.165424,2.86737
1050,-0.02114,-0.163837,2.86737
1051,-0.02113,-0.160663,2.86737
1052,-0.02112,-0.160663,2.86737
1053,-0.02111,-0.159076,2.86737
1054,-0.0211,-0.159076,2.86737
1055,-0.02109,-0.154315,2.85067
1056,-0.02108,-0.154315,2.86737
1057,-0.02107,-0.152727,2.85067
1058,-0.02106,-0.152727,2.85067
1059,-0.02105,-0.149553,2.86737
1060,-0.02104,-0.149553,2.86737
1061,-0.02103,-0.147966,2.88407
1062,-0.02102,-0.147966,2.85067
1063,-0.02101,-0.146379,2.85067
1064,-0.021,-0.144792,2.88407
1065,-0.02099,-0.141618,2.88407
1066,-0.02098,-0.143205,2.85067
1067,-0.02097,-0.141618,2.85067
1068,-0.02096,-0.138444,2.85067
1069,-0.02095,-0.138444,2.85067
1070,-0.02094,-0.138444,2.86737
1071,-0.02093,-0.13527,2.86737
1072,-0.02092,-0.13527,2.86737
1073,-0.02091,-0.132096,2.86737
1074,-0.0209,-0.130509,2.88407
1075,-0.02089,-0.130509,2.85067
1076,-0.02088,-0.128922,2.85067
1077,-0.02087,-0.127335,2.88407
1078,-0.02086,-0.124161,2.86737
1079,-0.02085,-0.125748,2.86737
1080,-0.02084,-0.124161,2.85067
1081,-0.02083,-0.120987,2.85067
1082,-0.02082,-0.120987,2.85067
1083,-0.02081,-0.120987,2.85067
1084,-0.0208,-0.1194,2.86737
1085,-0.02079,-0.117812,2.86737
1086,-0.02078,-0.116225,2.86737
1087,-0.02077,-0.113051,2.86737
1088,-0.02076,-0.114638,2.85067
1089,-0.02075,-0.113051,2.85067
1090,-0.02074,-0.111464,2.85067
1091,-0.02073,-0.10829,2.85067
1092,-0.02072,-0.105116,2.85067
1093,-0.02071,-0.103529,2.88407
1094,-0.0207,-0.103529,2.85067
1095,-0.02069,-0.101942,2.85067
1096,-0.02068,-0.100355,2.85067
1097,-0.02067,-0.0971809,2.85067
1098,-0.02066,-0.0971809,2.85067
1099,-0.02065,-0.0971809,2.85067
1100,-0.02064,-0.0940068,2.86737
1101,-0.02063,-0.0908327,2.85067
1102,-0.02062,-0.0924197,2.85067
1103,-0.02061,-0.0908327,2.85067
1104,-0.0206,-0.0860715,2.85067
1105,-0.02059,-0.0860715,2.85067
1106,-0.02058,-0.0844845,2.86737
1107,-0.02057,-0.0828974,2.83396
1108,-0.02056,-0.0828974,2.83396
1109,-0.02055,-0.0797234,2.83396
1110,-0.02054,-0.0797234,2.83396
1111,-0.02053,-0.0797234,2.85067
1112,-0.02052,-0.0781363,2.81726
1113,-0.02051,-0.0749622,2.81726
1114,-0.0205,-0.0749622,2.81726
1115,-0.02049,-0.0733752,2.81726
1116,-0.02048,-0.0717881,2.81726
1117,-0.02047,-0.0717881,2.80056
1118,-0.02046,-0.068614,2.81726
1119,-0.02045,-0.068614,2.78385
1120,-0.02044,-0.068614,2.78385
1121,-0.02043,-0.0638529,2.78385
1122,-0.02042,-0.0638529,2.78385
1123,-0.02041,-0.0622658,2.75044
1124,-0.0204,-0.0622658,2.76715
1125,-0.02039,-0.0590918,2.73374
1126,-0.02038,-0.0590918,2.71704
1127,-0.02037,-0.0575047,2.71704
1128,-0.02036,-0.0575047,2.70033
1129,-0.02035,-0.0559177,2.66693
1130,-0.02034,-0.0543306,2.63352
1131,-0.02033,-0.0527436,2.61681
1132,-0.02032,-0.0511565,2.58341
1133,-0.02031,-0.0479824,2.5667
1134,-0.0203,-0.0479824,2.5333
1135,-0.02029,-0.0463954,2.49989
1136,-0.02028,-0.0463954,2.46648
1137,-0.02027,-0.0416342,2.38296
1138,-0.02026,-0.0400472,2.34956
1139,-0.02025,-0.0400472,2.31615
1140,-0.02024,-0.0384602,2.24933
1141,-0.02023,-0.0368731,2.19922
1142,-0.02022,-0.0352861,2.1157
1143,-0.02021,-0.0352861,2.04889
1144,-0.0202,-0.032112,1.98207
1145,-0.02019,-0.0305249,1.88185
1146,-0.02018,-0.0305249,1.79833
1147,-0.02017,-0.0289379,1.69811
1148,-0.02016,-0.0273508,1.59789
1149,-0.02015,-0.0273508,1.48096
1150,-0.02014,-0.0241767,1.36404
1151,-0.02013,-0.0225897,1.26381
1152,-0.02012,-0.0210026,1.14689
1153,-0.02011,-0.0178285,0.996553
1154,-0.0201,-0.0162415,0.879627
1155,-0.02009,-0.0162415,0.745998
1156,-0.02008,-0.0146545,0.595664
1157,-0.02007,-0.0130674,0.445331
1158,-0.02006,-0.0114804,0.294997
1159,-0.02005,-0.0114804,0.144664
1160,-0.02004,-0.00830627,-0.00566982
1161,-0.02003,-0.00989331,-0.156003
1162,-0.02002,-0.00671922,-0.339744
1163,-0.02001,-0.00513218,-0.473374
1164,-0.02,-0.00513218,-0.623708
1165,-0.01999,-0.00354513,-0.774041
1166,-0.01998,-0.00195808,-0.907671
1167,-0.01997,-0.000371037,-1.0413
1168,-0.01996,0.00121601,-1.17493
1169,-0.01995,0.00597715,-1.27515
1170,-0.01994,0.00756419,-1.39208
1171,-0.01993,0.00915124,-1.509
1172,-0.01992,0.00597715,-1.64263
1173,-0.01991,0.00915124,-1.72615
1174,-0.0199,0.0107383,-1.84308
1175,-0.01989,0.0107383,-1.9266
1176,-0.01988,0.0139124,-2.01012
1177,-0.01987,0.0139124,-2.09364
1178,-0.01986,0.0154994,-2.16045
1179,-0.01985,0.0170865,-2.24397
1180,-0.01984,0.0170865,-2.31078
1181,-0.01983,0.0186735,-2.36089
1182,-0.01982,0.0186735,-2.41101
1183,-0.01981,0.0218476,-2.47782
1184,-0.0198,0.0234347,-2.49452
1185,-0.01979,0.0234347,-2.56134
1186,-0.01978,0.0266088,-2.59475
1187,-0.01977,0.0266088,-2.62815
1188,-0.01976,0.0281958,-2.62815
1189,-0.01975,0.0297828,-2.66156
1190,-0.01974,0.0297828,-2.69497
1191,-0.01973,0.0329569,-2.72838
1192,-0.01972,0.0329569,-2.74508
1193,-0.01971,0.034544,-2.76178
1194,-0.0197,0.034544,-2.77849
1195,-0.01969,0.0377181,-2.79519
1196,-0.01968,0.0393051,-2.8286
1197,-0.01967,0.0393051,-2.8286
1198,-0.01966,0.0408922,-2.8286
1199,-0.01965,0.0424792,-2.8286
1200,-0.01964,0.0424792,-2.86201
1201,-0.01963,0.0456533,-2.86201
1202,-0.01962,0.0456533,-2.86201
1203,-0.01961,0.0456533,-2.89541
1204,-0.0196,0.0504144,-2.87871
1205,-0.01959,0.0520015,-2.87871
1206,-0.01958,0.0535885,-2.87871
1207,-0.01957,0.0535885,-2.89541
1208,-0.01956,0.0535885,-2.89541
1209,-0.01955,0.0567626,-2.89541
1210,-0.01954,0.0567626,-2.89541
1211,-0.01953,0.0583497,-2.89541
1212,-0.01952,0.0599367,-2.89541
1213,-0.01951,0.0615238,-2.89541
1214,-0.0195,0.0615238,-2.91212
1215,-0.01949,0.0646979,-2.91212
1216,-0.01948,0.0662849,-2.91212
1217,-0.01947,0.0662849,-2.91212
1218,-0.01946,0.069459,-2.91212
1219,-0.01945,0.067872,-2.91212
1220,-0.01944,0.0726331,-2.91212
1221,-0.01943,0.0726331,-2.91212
1222,-0.01942,0.0742201,-2.91212
1223,-0.01941,0.0742201,-2.91212
1224,-0.0194,0.0773942,-2.91212
1225,-0.01939,0.0789813,-2.94552
1226,-0.01938,0.0789813,-2.92882
1227,-0.01937,0.0805683,-2.91212
1228,-0.01936,0.0821554,-2.91212
1229,-0.01935,0.0821554,-2.92882
1230,-0.01934,0.0869165,-2.91212
1231,-0.01933,0.0869165,-2.94552
1232,-0.01932,0.0869165,-2.92882
1233,-0.01931,0.0885036,-2.92882
1234,-0.0193,0.0900906,-2.92882
1235,-0.01929,0.0900906,-2.92882
1236,-0.01928,0.0948517,-2.92882
1237,-0.01927,0.0964388,-2.92882
1238,-0.01926,0.0980258,-2.92882
1239,-0.01925,0.0980258,-2.92882
1240,-0.01924,0.0996129,-2.92882
1241,-0.01923,0.1012,-2.92882
1242,-0.01922,0.102787,-2.92882
1243,-0.01921,0.102787,-2.92882
1244,-0.0192,0.102787,-2.92882
1245,-0.01919,0.105961,-2.92882
1246,-0.01918,0.109135,-2.92882
1247,-0.01917,0.109135,-2.92882
1248,-0.01916,0.110722,-2.92882
1249,-0.01915,0.110722,-2.92882
1250,-0.01914,0.110722,-2.92882
1251,-0.01913,0.113896,-2.92882
1252,-0.01912,0.115483,-2.92882
1253,-0.01911,0.118657,-2.92882
1254,-0.0191,0.118657,-2.92882
1255,-0.01909,0.120244,-2.92882
1256,-0.01908,0.120244,-2.92882
1257,-0.01907,0.123419,-2.92882
1258,-0.01906,0.125006,-2.92882
1259,-0.01905,0.125006,-2.92882
1260,-0.01904,0.126593,-2.92882
1261,-0.01903,0.12818,-2.91212
1262,-0.01902,0.129767,-2.94552
1263,-0.01901,0.129767,-2.92882
1264,-0.019,0.131354,-2.92882
1265,-0.01899,0.134528,-2.92882
1266,-0.01898,0.134528,-2.92882
1267,-0.01897,0.136115,-2.92882
1268,-0.01896,0.136115,-2.92882
1269,-0.01895,0.137702,-2.92882
1270,-0.01894,0.140876,-2.92882
1271,-0.01893,0.142463,-2.92882
1272,-0.01892,0.142463,-2.92882
1273,-0.01891,0.145637,-2.92882
1274,-0.0189,0.147224,-2.92882
1275,-0.01889,0.147224,-2.92882
1276,-0.01888,0.150398,-2.92882
1277,-0.01887,0.150398,-2.92882
1278,-0.01886,0.151985,-2.92882
1279,-0.01885,0.153572,-2.92882
1280,-0.01884,0.153572,-2.92882
1281,-0.01883,0.15516,-2.92882
1282,-0.01882,0.156747,-2.92882
1283,-0.01881,0.158334,-2.92882
1284,-0.0188,0.158334,-2.92882
1285,-0.01879,0.158334,-2.92882
1286,-0.01878,0.158334,-2.92882
1287,-0.01877,0.156747,-2.92882
1288,-0.01876,0.156747,-2.92882
1289,-0.01875,0.15516,-2.92882
1290,-0.01874,0.153572,-2.92882
1291,-0.01873,0.153572,-2.92882
1292,-0.01872,0.151985,-2.91212
1293,-0.01871,0.148811,-2.94552
1294,-0.0187,0.148811,-2.92882
1295,-0.01869,0.148811,-2.92882
1296,-0.01868,0.145637,-2.92882
1297,-0.01867,0.14405,-2.92882
1298,-0.01866,0.14405,-2.92882
1299,-0.01865,0.142463,-2.92882
1300,-0.01864,0.140876,-2.92882
1301,-0.01863,0.137702,-2.92882
1302,-0.01862,0.136115,-2.92882
1303,-0.01861,0.136115,-2.92882
1304,-0.0186,0.134528,-2.92882
1305,-0.01859,0.132941,-2.92882
1306,-0.01858,0.131354,-2.92882
1307,-0.01857,0.129767,-2.92882
1308,-0.01856,0.129767,-2.92882
1309,-0.01855,0.12818,-2.92882
1310,-0.01854,0.126593,-2.92882
1311,-0.01853,0.125006,-2.92882
1312,-0.01852,0.123419,-2.92882
1313,-0.01851,0.123419,-2.92882
1314,-0.0185,0.121832,-2.92882
1315,-0.01849,0.118657,-2.92882
1316,-0.01848,0.118657,-2.92882
1317,-0.01847,0.115483,-2.92882
1318,-0.01846,0.115483,-2.92882
1319,-0.01845,0.113896,-2.92882
1320,-0.01844,0.110722,-2.92882
1321,-0.01843,0.110722,-2.92882
1322,-0.01842,0.109135,-2.92882
1323,-0.01841,0.107548,-2.92882
1324,-0.0184,0.107548,-2.92882
1325,-0.01839,0.105961,-2.92882
1326,-0.01838,0.104374,-2.92882
1327,-0.01837,0.102787,-2.94552
1328,-0.01836,0.102787,-2.91212
1329,-0.01835,0.0996129,-2.94552
1330,-0.01834,0.0996129,-2.92882
1331,-0.01833,0.0980258,-2.94552
1332,-0.01832,0.0948517,-2.91212
1333,-0.01831,0.0948517,-2.91212
1334,-0.0183,0.0916777,-2.91212
1335,-0.01829,0.0900906,-2.94552
1336,-0.01828,0.0885036,-2.92882
1337,-0.01827,0.0885036,-2.91212
1338,-0.01826,0.0869165,-2.94552
1339,-0.01825,0.0837424,-2.91212
1340,-0.01824,0.0837424,-2.91212
1341,-0.01823,0.0821554,-2.91212
1342,-0.01822,0.0821554,-2.91212
1343,-0.01821,0.0805683,-2.91212
1344,-0.0182,0.0789813,-2.91212
1345,-0.01819,0.0758072,-2.91212
1346,-0.01818,0.0758072,-2.91212
1347,-0.01817,0.0758072,-2.91212
1348,-0.01816,0.0726331,-2.91212
1349,-0.01815,0.0726331,-2.91212
1350,-0.01814,0.069459,-2.91212
1351,-0.01813,0.067872,-2.91212
1352,-0.01812,0.0646979,-2.91212
1353,-0.01811,0.0662849,-2.91212
1354,-0.0181,0.0646979,-2.91212
1355,-0.01809,0.0631108,-2.91212
1356,-0.01808,0.0615238,-2.92882
1357,-0.01807,0.0583497,-2.89541
1358,-0.01806,0.0583497,-2.89541
1359,-0.01805,0.0567626,-2.89541
1360,-0.01804,0.0567626,-2.89541
1361,-0.01803,0.0567626,-2.89541
1362,-0.01802,0.0520015,-2.89541
1363,-0.01801,0.0535885,-2.87871
1364,-0.018,0.0504144,-2.87871
1365,-0.01799,0.0504144,-2.89541
1366,-0.01798,0.0472404,-2.86201
1367,-0.01797,0.0440663,-2.86201
1368,-0.01796,0.0440663,-2.87871
1369,-0.01795,0.0424792,-2.8453
1370,-0.01794,0.0408922,-2.86201
1371,-0.01793,0.0393051,-2.8286
1372,-0.01792,0.0393051,-2.8286
1373,-0.01791,0.0377181,-2.8119
1374,-0.0179,0.036131,-2.8119
1375,-0.01789,0.0329569,-2.79519
1376,-0.01788,0.0329569,-2.76178
1377,-0.01787,0.0313699,-2.76178
1378,-0.01786,0.0313699,-2.74508
1379,-0.01785,0.0297828,-2.72838
1380,-0.01784,0.0281958,-2.66156
1381,-0.01783,0.0234347,-2.66156
1382,-0.01782,0.0234347,-2.62815
1383,-0.01781,0.0218476,-2.61145
1384,-0.0178,0.0186735,-2.54464
1385,-0.01779,0.0186735,-2.52793
1386,-0.01778,0.0186735,-2.49452
1387,-0.01777,0.0154994,-2.42771
1388,-0.01776,0.0123253,-2.3776
1389,-0.01775,0.0123253,-2.34419
1390,-0.01774,0.0107383,-2.27738
1391,-0.01773,0.0107383,-2.19386
1392,-0.01772,0.00915124,-2.12704
1393,-0.01771,0.00597715,-2.06023
1394,-0.0177,0.00756419,-1.96001
1395,-0.01769,0.00121601,-1.87649
